input_id,input_id_type,inchikey,mapping_confidence
614-80-2(2),CASRN,ADVGKWPZRIDURE-UHFFFAOYSA-N,inchi
61413-54-5(2),CASRN,HJORMJIFDVBMOB-UHFFFAOYSA-N,inchi
61422-45-5(2),CASRN,AOCCBINRVIKJHY-UHFFFAOYSA-N,inchi
61432-55-1(1),CASRN,BWUPSGJXXPATLU-UHFFFAOYSA-N,inchi
61445-50-9(2),CASRN,UQQYIAVMUUJWGX-UHFFFAOYSA-N,inchi
6145-73-9(2),CASRN,GTRSAMFYSUBAGN-UHFFFAOYSA-N,inchi
6149-3-7(2),CASRN,MSOTUIWEAQEETA-UHFFFAOYSA-N,inchi
615-53-2(2),CASRN,CAUBWLYZCDDYEF-UHFFFAOYSA-N,inchi
615-54-3(4),CASRN,FWAJPSIPOULHHH-UHFFFAOYSA-N,inchi
615-58-7(1),CASRN,FAXWFCTVSHEODL-UHFFFAOYSA-N,inchi
615-74-7(2),CASRN,SMFHPCZZAAMJJO-UHFFFAOYSA-N,inchi
"6151-25-3(4), 117-39-5(4)",CASRN,UMVWYQXKBPJMOF-UHFFFAOYSA-N,inchi
"6151-25-3(4), 117-39-5(4), 73123-10-1(3)",CASRN,UMVWYQXKBPJMOF-UHFFFAOYSA-N,inchi
"6152-33-6(4), 90-43-7(4)",CASRN,LLEMOWNGBBNAJR-UHFFFAOYSA-N,inchi
6153-33-9(2),CASRN,FQQIIPAOSKSOJM-UHFFFAOYSA-N,inchi
61545-99-1(2),CASRN,KTUWFYALZIAAGE-UHFFFAOYSA-N,inchi
61570-90-9(2),CASRN,HLLICFJUWSZHRJ-UHFFFAOYSA-N,inchi
616-09-1(2),CASRN,ILVGAIQLOCKNQA-UHFFFAOYSA-N,inchi
616-21-7(2),CASRN,PQBOTZNYFQWRHU-UHFFFAOYSA-N,inchi
616-23-9(2),CASRN,ZXCYIJGIGSDJQQ-UHFFFAOYSA-N,inchi
616-38-6(4),CASRN,IEJIGPNLZYLLBP-UHFFFAOYSA-N,inchi
616-45-5(4),CASRN,HNJBEVLQSNELDL-UHFFFAOYSA-N,inchi
616-86-4(2),CASRN,ISFYBUAVOZFROB-UHFFFAOYSA-N,inchi
616-91-1(4),CASRN,PWKSKIMOESPYIA-UHFFFAOYSA-N,inchi
616-96-6(2),CASRN,YBROOZNJUDHTGE-QINSGFPZSA-N,inchi
616202-92-7(2),CASRN,XTTZERNUQAFMOF-UHFFFAOYSA-N,inchi
6164-98-3(2),CASRN,STUSTWKEFDQFFZ-UHFFFAOYSA-N,inchi
6168-86-1(2),CASRN,XVQUOJBERHHONY-UHFFFAOYSA-N,inchi
617-84-5(2),CASRN,SUAKHGWARZSWIH-UHFFFAOYSA-N,inchi
617-94-7(2),CASRN,BDCFWIDZNLCTMF-UHFFFAOYSA-N,inchi
6170-42-9(2),CASRN,ICKFFNBDFNZJSX-UHFFFAOYSA-N,inchi
61702-44-1(4),CASRN,MGLZGLAFFOMWPB-UHFFFAOYSA-N,inchi
"61755-34-8(2), 374564-83-7(2)",CASRN,ZGZLRWJZGFRHHQ-UHFFFAOYSA-N,inchi
618-45-1(2),CASRN,VLJSLTNSFSOYQR-UHFFFAOYSA-N,inchi
618-88-2(2),CASRN,NBDAHKQJXVLAID-UHFFFAOYSA-N,inchi
61849-14-7(2),CASRN,KAQKFAOMNZTLHT-FHZLGBCPSA-N,inchi
61869-08-7(2),CASRN,AHOUBRCZNHFOSL-UHFFFAOYSA-N,inchi
619-17-0(4),CASRN,UEALKTCRMBVTFN-UHFFFAOYSA-N,inchi
619-23-8(2),CASRN,APGGSERFJKEWFG-UHFFFAOYSA-N,inchi
619-65-8(2),CASRN,ADCUEPOHPCPMCE-UHFFFAOYSA-N,inchi
619-66-9(2),CASRN,GOUHYARYYWKXHS-UHFFFAOYSA-N,inchi
"619-67-0(2), 24589-77-3(2)",CASRN,PCNFLKVWBDNNOW-UHFFFAOYSA-N,inchi
619-80-7(2),CASRN,ZESWUEBPRPGMTP-UHFFFAOYSA-N,inchi
6190-65-4(2),CASRN,DFWFIQKMSFGDCQ-UHFFFAOYSA-N,inchi
61914-43-0(2),CASRN,VOIFKEWOFUNPBN-UHFFFAOYSA-N,inchi
"6192-52-5(2), 657-84-1(2), 104-15-4(2), 328090-25-1(2)",CASRN,JOXIMZWYDAKGHI-UHFFFAOYSA-N,inchi
6192-62-7(2),CASRN,XYNPYHXGMWJBLV-UHFFFAOYSA-N,inchi
61931-82-6(2),CASRN,KZTCAXCBXSIQSS-UHFFFAOYSA-N,inchi
61941-56-8(4),CASRN,SOYCMDCMZDHQFP-UHFFFAOYSA-N,inchi
6197-30-4(4),CASRN,FMJSMJQBSVNSBF-UHFFFAOYSA-N,inchi
62-23-7(4),CASRN,OTLNPYWUJOZPPA-UHFFFAOYSA-N,inchi
"62-33-9(2), 15708-41-5(6), 60-00-4(2)",CASRN,KCXVZYZYPLLWCC-UHFFFAOYSA-N,inchi
62-44-2(6),CASRN,CPJSUEIXXCENMM-UHFFFAOYSA-N,inchi
62-50-0(2),CASRN,PLUBXMRUUVWRLT-UHFFFAOYSA-N,inchi
62-51-1(2),CASRN,NZWOPGCLSHLLPA-UHFFFAOYSA-N,inchi
62-55-5(2),CASRN,YUKQRDCYNOVPGJ-UHFFFAOYSA-N,inchi
62-56-6(4),CASRN,UMGDCJDMYOKAJW-UHFFFAOYSA-N,inchi
62-68-0(2),CASRN,SNTQPLDRUZOSDP-UHFFFAOYSA-N,inchi
62-73-7(6),CASRN,OEBRKCOSUFCWJD-UHFFFAOYSA-N,inchi
"62-74-8(2), 144-49-0(2)",CASRN,QEWYKACRFQMRMB-UHFFFAOYSA-N,inchi
62-75-9(4),CASRN,UMFJAHHVKNCGLG-UHFFFAOYSA-N,inchi
62-90-8(2),CASRN,UBWXUGDQUBIEIZ-UHFFFAOYSA-N,inchi
62-97-5(2),CASRN,LCTZPQRFOZKZNK-UHFFFAOYSA-N,inchi
620-14-4(2),CASRN,ZLCSFXXPPANWQY-UHFFFAOYSA-N,inchi
620-17-7(4),CASRN,HMNKTRSOROOSPP-UHFFFAOYSA-N,inchi
620-22-4(2),CASRN,BOHCMQZJWOGWTA-UHFFFAOYSA-N,inchi
620-40-6(2),CASRN,MXHTZQSKTCCMFG-UHFFFAOYSA-N,inchi
620-92-8(2),CASRN,PXKLMJQFEQBVLD-UHFFFAOYSA-N,inchi
620-92-8(5),CASRN,PXKLMJQFEQBVLD-UHFFFAOYSA-N,inchi
6201-87-2(2),CASRN,MLPWLRUWQJVULT-UHFFFAOYSA-N,inchi
62013-04-1(2),CASRN,WLOHNSSYAXHWNR-UHFFFAOYSA-N,inchi
6202-23-9(2),CASRN,JURKNVYFZMSNLP-UHFFFAOYSA-N,inchi
621-07-8(2),CASRN,GXELTROTKVKZBQ-UHFFFAOYSA-N,inchi
621-23-8(2),CASRN,LKUDPHPHKOZXCD-UHFFFAOYSA-N,inchi
621-33-0(2),CASRN,WEZAHYDFZNTGKE-UHFFFAOYSA-N,inchi
621-42-1(4),CASRN,QLNWXBAGRTUKKI-UHFFFAOYSA-N,inchi
621-59-0(2),CASRN,JVTZFYYHCGSXJV-UHFFFAOYSA-N,inchi
621-64-7(4),CASRN,YLKFDHTUAUWZPQ-UHFFFAOYSA-N,inchi
621-76-1(2),CASRN,RWNXXQFJBALKAX-UHFFFAOYSA-N,inchi
6211-15-0(2),CASRN,BQJCRHHNABKAKU-UHFFFAOYSA-N,inchi
6217-54-5(2),CASRN,MBMBGCFOFBJSGT-KUBAVDMBSA-N,inchi
6219-89-2(2),CASRN,JGXPJGJSAMZYBO-UHFFFAOYSA-N,inchi
622-20-8(2),CASRN,MHCVYAFXPIMYRD-UHFFFAOYSA-N,inchi
622-40-2(2),CASRN,KKFDCBRMNNSAAW-UHFFFAOYSA-N,inchi
622-51-5(2),CASRN,DMSHKWHLXNDUST-UHFFFAOYSA-N,inchi
622-62-8(2),CASRN,LKVFCSWBKOVHAH-UHFFFAOYSA-N,inchi
622-78-6(2),CASRN,MDKCFLQDBWCQCV-UHFFFAOYSA-N,inchi
622-96-8(2),CASRN,JRLPEMVDPFPYPJ-UHFFFAOYSA-N,inchi
622-97-9(4),CASRN,JLBJTVDPSNHSKJ-UHFFFAOYSA-N,inchi
6225-6-5(2),CASRN,BNODIVYXTGTUPS-UHFFFAOYSA-N,inchi
6228-25-7(2),CASRN,ZTISUHQLYYPYFA-UHFFFAOYSA-N,inchi
623-03-0(2),CASRN,GJNGXPDXRVXSEH-UHFFFAOYSA-N,inchi
623-15-4(2),CASRN,GBKGJMYPQZODMI-SNAWJCMRSA-N,inchi
623-17-6(4),CASRN,CKOYRRWBOKMNRG-UHFFFAOYSA-N,inchi
623-39-2(2),CASRN,PSJBSUHYCGQTHZ-UHFFFAOYSA-N,inchi
623-42-7(2),CASRN,UUIQMZJEGPQKFD-UHFFFAOYSA-N,inchi
623-51-8(2),CASRN,PVBRSNZAOAJRKO-UHFFFAOYSA-N,inchi
623-84-7(2),CASRN,MLHOXUWWKVQEJB-UHFFFAOYSA-N,inchi
6236-5-1(2),CASRN,YPLKHPGELUGWCJ-UHFFFAOYSA-N,inchi
624-41-9(2),CASRN,XHIUFYZDQBSEMF-UHFFFAOYSA-N,inchi
624-48-6(2),CASRN,LDCRTTXIJACKKU-ARJAWSKDSA-N,inchi
624-83-9(2),CASRN,HAMGRBXTJNITHG-UHFFFAOYSA-N,inchi
624-92-0(2),CASRN,WQOXQRCZOLPYPM-UHFFFAOYSA-N,inchi
62450-07-1(1),CASRN,LKKMLIBUAXYLOY-UHFFFAOYSA-N,inchi
625-28-5(2),CASRN,QHDRKFYEGYYIIK-UHFFFAOYSA-N,inchi
625-38-7(1),CASRN,PVEOYINWKBTPIZ-UHFFFAOYSA-N,inchi
625-45-6(4),CASRN,RMIODHQZRUFFFF-UHFFFAOYSA-N,inchi
625-48-9(2),CASRN,KIPMDPDAFINLIV-UHFFFAOYSA-N,inchi
625-55-8(4),CASRN,RMOUBSOVHSONPZ-UHFFFAOYSA-N,inchi
625-69-4(2),CASRN,GTCCGKPBSJZVRZ-UHFFFAOYSA-N,inchi
625-86-5(2),CASRN,GSNUFIFRDBKVIE-UHFFFAOYSA-N,inchi
625114-41-2(2),CASRN,XEANIURBPHCHMG-UHFFFAOYSA-N,inchi
62571-86-2(2),CASRN,FAKRSMQSSFJEIM-UHFFFAOYSA-N,inchi
6259-76-3(2),CASRN,BVLVGYXYGXOSOG-UHFFFAOYSA-N,inchi
626-17-5(4),CASRN,LAQPNDIUHRHNCV-UHFFFAOYSA-N,inchi
626-39-1(2),CASRN,YWDUZLFWHVQCHY-UHFFFAOYSA-N,inchi
626-43-7(4),CASRN,UQRLKWGPEVNVHT-UHFFFAOYSA-N,inchi
626-56-2(2),CASRN,JEGMWWXJUXDNJN-UHFFFAOYSA-N,inchi
626-89-1(2),CASRN,PCWGTDULNUVNBN-UHFFFAOYSA-N,inchi
62613-82-5(2),CASRN,IHLAQQPQKRMGSS-UHFFFAOYSA-N,inchi
6262-42-6(2),CASRN,BLZOHTXDDOAASQ-UHFFFAOYSA-N,inchi
62625-31-4(2),CASRN,OLQIKGSZDTXODA-UHFFFAOYSA-N,inchi
62625-32-5(2),CASRN,INBQSOALTMPZQK-LGMDPLHJSA-N,inchi
6264-66-0(2),CASRN,MPKIJEUTPZPJFP-UHFFFAOYSA-N,inchi
62658-63-3(2),CASRN,UUOJIACWOAYWEZ-UHFFFAOYSA-N,inchi
"6266-73-5(2), 361-09-1(2)",CASRN,BHQCQFFYRZLCQQ-UHFFFAOYSA-N,inchi
627-03-2(4),CASRN,YZGQDNOIGFBYKF-UHFFFAOYSA-N,inchi
627-05-4(2),CASRN,NALZTFARIYUCBY-UHFFFAOYSA-N,inchi
627-18-9(2),CASRN,RQFUZUMFPRMVDX-UHFFFAOYSA-N,inchi
627-63-4(2),CASRN,ZLYYJUJDFKGVKB-OWOJBTEDSA-N,inchi
627-91-8(2),CASRN,UOBSVARXACCLLH-UHFFFAOYSA-N,inchi
627-93-0(4),CASRN,UDSFAEKRVUSQDD-UHFFFAOYSA-N,inchi
628-02-4(4),CASRN,ALBYIUDWACNRRB-UHFFFAOYSA-N,inchi
"628-13-7(2), 110-86-1(2)",CASRN,JUJWROOIHBZHMG-UHFFFAOYSA-N,inchi
628-36-4(2),CASRN,POVXOWVFLAAVBH-UHFFFAOYSA-N,inchi
628-46-6(2),CASRN,MHPUGCYGQWGLJL-UHFFFAOYSA-N,inchi
628-63-7(4),CASRN,PGMYKACGEOXYJE-UHFFFAOYSA-N,inchi
628-87-5(2),CASRN,BSRDNMMLQYNQQD-UHFFFAOYSA-N,inchi
628-94-4(2),CASRN,GVNWZKBFMFUVNX-UHFFFAOYSA-N,inchi
628-97-7(2),CASRN,XIRNKXNNONJFQO-UHFFFAOYSA-N,inchi
6281-42-1(2),CASRN,PODSUMUEKRUDEI-UHFFFAOYSA-N,inchi
6284-40-8(4),CASRN,MBBZMMPHUWSWHV-UHFFFAOYSA-N,inchi
6285-5-8(2),CASRN,ADCYRBXQAJXJTD-UHFFFAOYSA-N,inchi
6285-57-0(2),CASRN,GPNAVOJCQIEKQF-UHFFFAOYSA-N,inchi
6287-38-3(2),CASRN,ZWUSBSHBFFPRNE-UHFFFAOYSA-N,inchi
6289-46-9(2),CASRN,MHKKFFHWMKEBDW-UHFFFAOYSA-N,inchi
62893-20-3(2),CASRN,GCFBRXLSHGKWDP-UHFFFAOYSA-N,inchi
629-03-8(2),CASRN,SGRHVVLXEBNBDV-UHFFFAOYSA-N,inchi
629-08-3(2),CASRN,SDAXRHHPNYTELL-UHFFFAOYSA-N,inchi
629-11-8(2),CASRN,XXMIOPMDWAUFGU-UHFFFAOYSA-N,inchi
629-14-1(2),CASRN,LZDKZFUFMNSQCJ-UHFFFAOYSA-N,inchi
629-19-6(2),CASRN,ALVPFGSHPUPROW-UHFFFAOYSA-N,inchi
629-50-5(2),CASRN,IIYFAKIEWZDVMP-UHFFFAOYSA-N,inchi
629-59-4(2),CASRN,BGHCVCJVXZWKCC-UHFFFAOYSA-N,inchi
629-62-9(2),CASRN,YCOZIPAWZNQLMR-UHFFFAOYSA-N,inchi
629-72-1(2),CASRN,JKOTZBXSNOGCIF-UHFFFAOYSA-N,inchi
629-73-2(2),CASRN,GQEZCXVZFLOKMC-UHFFFAOYSA-N,inchi
629-76-5(4),CASRN,REIUXOLGHVXAEO-UHFFFAOYSA-N,inchi
629-78-7(2),CASRN,NDJKXXJCMXVBJW-UHFFFAOYSA-N,inchi
6290-17-1(2),CASRN,GSIXJEIRJVOUFB-UHFFFAOYSA-N,inchi
6290-37-5(2),CASRN,BUYNWUMUDHPPDS-UHFFFAOYSA-N,inchi
6292-91-7(2),CASRN,NGBBVGZWCFBOGO-UHFFFAOYSA-N,inchi
6294-89-9(2),CASRN,WFJRIDQGVSJLLH-UHFFFAOYSA-N,inchi
63-05-8(6),CASRN,AEMFNILZOJDQLW-UHFFFAOYSA-N,inchi
63-25-2(6),CASRN,CVXBEEMKQHEXEN-UHFFFAOYSA-N,inchi
63-45-6(2),CASRN,INDBQLZJXZLFIT-UHFFFAOYSA-N,inchi
63-56-9(2),CASRN,GULNIHOSWFYMRN-UHFFFAOYSA-N,inchi
63-74-1(6),CASRN,FDDDEECHVMSUSB-UHFFFAOYSA-N,inchi
63-75-2(2),CASRN,HJJPJSXJAXAIPN-UHFFFAOYSA-N,inchi
63-98-9(2),CASRN,XPFRXWCVYUEORT-UHFFFAOYSA-N,inchi
630-10-4(2),CASRN,IYKVLICPFCEZOF-UHFFFAOYSA-N,inchi
630-16-0(2),CASRN,RVHSTXJKKZWWDQ-UHFFFAOYSA-N,inchi
630-20-6(2),CASRN,QVLAWKAXOMEXPM-UHFFFAOYSA-N,inchi
630-56-8(4),CASRN,DOMWKUIIPQCAJU-UHFFFAOYSA-N,inchi
630-60-4(6),CASRN,LPMXVESGRSUGHW-UHFFFAOYSA-N,inchi
63041-77-0(2),CASRN,PYVWGNPFWVQISD-UHFFFAOYSA-N,inchi
6306-60-1(2),CASRN,VJARIBGMDPJLCL-UHFFFAOYSA-N,inchi
63074-08-8(2),CASRN,VCKUSRYTPJJLNI-UHFFFAOYSA-N,inchi
631-27-6(2),CASRN,HNSCCNJWTJUGNQ-UHFFFAOYSA-N,inchi
631-64-1(4),CASRN,SIEILFNCEFEENQ-UHFFFAOYSA-N,inchi
63133-74-4(2),CASRN,XLAYCZJJQWGFAZ-UHFFFAOYSA-N,inchi
63133-82-4(2),CASRN,LKAQFOKMMXWRRQ-UHFFFAOYSA-N,inchi
6317-18-6(4),CASRN,JWZXKXIUSSIAMR-UHFFFAOYSA-N,inchi
6319-6-8(2),CASRN,GPIUUMROPXDNRH-UHFFFAOYSA-N,inchi
6319-84-2(2),CASRN,YEJZJVJJPVZXGX-UHFFFAOYSA-N,inchi
632-69-9(2),CASRN,VDNLFJGJEQUWRB-UHFFFAOYSA-N,inchi
632-79-1(2),CASRN,QHWKHLYUUZGSCW-UHFFFAOYSA-N,inchi
632-99-5(4),CASRN,WVYMEHMNEMRCEL-SFVWPUANSA-N,inchi
63213-29-6(2),CASRN,PXBWCOGDYXMWMC-UHFFFAOYSA-N,inchi
63245-28-3(2),CASRN,WNIDXAKKFOKNEF-UHFFFAOYSA-N,inchi
63284-71-9(2),CASRN,SAPGTCDSBGMXCD-UHFFFAOYSA-N,inchi
633-03-4(2),CASRN,HXCILVUBKWANLN-UHFFFAOYSA-N,inchi
633-65-8(4),CASRN,YBHILYKTIRIUTE-UHFFFAOYSA-N,inchi
633-96-5(2),CASRN,RDUJRVXKAIVTDH-UHFFFAOYSA-N,inchi
63358-49-6(2),CASRN,BHELIUBJHYAEDK-UHFFFAOYSA-N,inchi
6338-41-6(2),CASRN,PCSKKIUURRTAEM-UHFFFAOYSA-N,inchi
634-66-2(4),CASRN,GBDZXPJXOMHESU-UHFFFAOYSA-N,inchi
634-90-2(2),CASRN,QZYNWJQFTJXIRN-UHFFFAOYSA-N,inchi
634-93-5(2),CASRN,NATVSFWWYVJTAZ-UHFFFAOYSA-N,inchi
6344-67-8(2),CASRN,PVUBSZGNXLNTLX-UHFFFAOYSA-N,inchi
63449-68-3(2),CASRN,YJFCKXVXEKHSEC-UHFFFAOYSA-N,inchi
635-41-6(4),CASRN,XWVOEFLBOSSYGM-UHFFFAOYSA-N,inchi
63516-07-4(2),CASRN,OATDVDIMNNZTEY-UHFFFAOYSA-N,inchi
63547-13-7(2),CASRN,CGNMLOKEMNBUAI-UHFFFAOYSA-N,inchi
6358-64-1(2),CASRN,YGUFQYGSBVXPMC-UHFFFAOYSA-N,inchi
6358-7-2(2),CASRN,ZARYBZGMUVAJMK-UHFFFAOYSA-N,inchi
63585-09-1(2),CASRN,ZJAOAACCNHFJAH-UHFFFAOYSA-N,inchi
6359-82-6(2),CASRN,OILFJMYLWASPJD-ZCXUNETKSA-N,inchi
6359-90-6(2),CASRN,QDTMJKXRTWLGGY-VHEBQXMUSA-N,inchi
6359-98-4(2),CASRN,DWYWPBYWDAZKNX-FMQUCBEESA-N,inchi
636-26-0(2),CASRN,CPIDOTOQIGMWNA-UHFFFAOYSA-N,inchi
636-47-5(2),CASRN,UPBAOYRENQEPJO-UHFFFAOYSA-N,inchi
636-54-4(2),CASRN,LBXHRAWDUMTPSE-UHFFFAOYSA-N,inchi
63612-50-0(4),CASRN,XWXYUMMDTVBTOU-UHFFFAOYSA-N,inchi
63659-18-7(2),CASRN,NWIUTZDMDHAVTP-UHFFFAOYSA-N,inchi
63675-72-9(4),CASRN,CMRUBVBRILWITQ-UHFFFAOYSA-N,inchi
637-07-0(6),CASRN,KNHUKKLJHYUCFP-UHFFFAOYSA-N,inchi
637-32-1(2),CASRN,SSOLNOMRVKKSON-UHFFFAOYSA-N,inchi
637-58-1(2),CASRN,DQKXQSGTHWVTAD-UHFFFAOYSA-N,inchi
637-92-3(2),CASRN,NUMQCACRALPSHD-UHFFFAOYSA-N,inchi
63721-05-1(2),CASRN,MKLKDUHMZCIBSJ-UHFFFAOYSA-N,inchi
6373-74-6(2),CASRN,OMOSYYVYEGXVHK-UHFFFAOYSA-N,inchi
6375-27-5(2),CASRN,PJFIAKRRJLGWMD-UHFFFAOYSA-N,inchi
6375-47-9(4),CASRN,SJWQCBCAGCEWCV-UHFFFAOYSA-N,inchi
6378-25-2(2),CASRN,LEDKKDPOPIKMSZ-UHFFFAOYSA-N,inchi
6378-65-0(2),CASRN,NCDCLPBOMHPFCV-UHFFFAOYSA-N,inchi
638-07-3(2),CASRN,OHLRLMWUFVDREV-UHFFFAOYSA-N,inchi
638-29-9(2),CASRN,XGISHOFUAFNYQF-UHFFFAOYSA-N,inchi
638-45-9(2),CASRN,ANOOTOPTCJRUPK-UHFFFAOYSA-N,inchi
638-53-9(2),CASRN,SZHOJFHSIKHZHA-UHFFFAOYSA-N,inchi
638-65-3(2),CASRN,RHSBIGNQEIPSCT-UHFFFAOYSA-N,inchi
638-94-8(2),CASRN,WBGKWQHBNHJJPZ-UHFFFAOYSA-N,inchi
63837-33-2(2),CASRN,ZDOOQPFIGYHZFV-UHFFFAOYSA-N,inchi
63845-42-1(2),CASRN,SADQVAVFGNTEOD-UHFFFAOYSA-N,inchi
6385-02-0(2),CASRN,SBDNJUWAMKYJOX-UHFFFAOYSA-N,inchi
6385-62-2(2),CASRN,SYJFEGQWDCRVNX-UHFFFAOYSA-N,inchi
63968-64-9(2),CASRN,BLUAFEHZUWYNDE-UHFFFAOYSA-N,inchi
6398-98-7(2),CASRN,OVCDSSHSILBFBN-UHFFFAOYSA-N,inchi
64-00-6(2),CASRN,GYKXQTKSWLAUIT-UHFFFAOYSA-N,inchi
64-10-8(2),CASRN,LUBJCRLGQSPQNN-UHFFFAOYSA-N,inchi
64-17-5(2),CASRN,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,inchi
64-52-8(2),CASRN,BVURVTVDNWSNFN-UHFFFAOYSA-N,inchi
64-65-3(2),CASRN,ORRZGUBHBVWWOP-UHFFFAOYSA-N,inchi
64-67-5(4),CASRN,DENRZWYUOJLTMF-UHFFFAOYSA-N,inchi
64-72-2(4),CASRN,RNPLSXLZRGPQCU-UHFFFAOYSA-N,inchi
64-73-3(2),CASRN,JHOHXJYRVSLQCB-UHFFFAOYSA-N,inchi
64-77-7(6),CASRN,JLRGJRBPOGGCBT-UHFFFAOYSA-N,inchi
64-85-7(4),CASRN,ZESRJSPZRDMNHY-UHFFFAOYSA-N,inchi
64-86-8(6),CASRN,IAKHMKGGTNLKSZ-UHFFFAOYSA-N,inchi
640-19-7(2),CASRN,FVTWJXMFYOXOKK-UHFFFAOYSA-N,inchi
640-68-6(2),CASRN,KZSNJWFQEVHDMF-UHFFFAOYSA-N,inchi
64019-93-8(2),CASRN,OCUJLLGVOUDECM-UHFFFAOYSA-N,inchi
6402-23-9(2),CASRN,CIKWKGFPFXJVGW-UHFFFAOYSA-N,inchi
64057-70-1(2),CASRN,SHXWCVYOXRDMCX-UHFFFAOYSA-N,inchi
64063-37-2(2),CASRN,AYVZXDFCFQSWJD-UHFFFAOYSA-N,inchi
64092-48-4(6),CASRN,ZXVNMYWKKDOREA-UHFFFAOYSA-N,inchi
6411-75-2(2),CASRN,VSRBKQFNFZQRBM-UHFFFAOYSA-N,inchi
6419-19-8(2),CASRN,YDONNITUKPKTIG-UHFFFAOYSA-N,inchi
642-78-4(2),CASRN,LQOLIRLGBULYKD-UHFFFAOYSA-N,inchi
642-83-1(2),CASRN,ZOZKYEHVNDEUCO-UHFFFAOYSA-N,inchi
64204-55-3(2),CASRN,RTFADALJKSFJDZ-UHFFFAOYSA-N,inchi
64211-46-7(2),CASRN,QRJJEGAJXVEBNE-HKOYGPOVSA-N,inchi
6422-86-2(4),CASRN,RWPICVVBGZBXNA-UHFFFAOYSA-N,inchi
64221-86-9(2),CASRN,ZSKVGTPCRGIANV-UHFFFAOYSA-N,inchi
64228-81-5(2),CASRN,YXSLJKQTIDHPOT-UHFFFAOYSA-N,inchi
64241-34-5(2),CASRN,QLTVVOATEHFXLT-UHFFFAOYSA-N,inchi
6425-39-4(2),CASRN,ZMSQJSMSLXVTKN-UHFFFAOYSA-N,inchi
64275-73-6(2),CASRN,VDHRTASWKDTLER-ARJAWSKDSA-N,inchi
643-38-9(2),CASRN,YHUVMHKAHWKQBI-UHFFFAOYSA-N,inchi
64359-81-5(2),CASRN,PORQOHRXAJJKGK-UHFFFAOYSA-N,inchi
64379-93-7(2),CASRN,NCOOUEIQXVWKTO-QPJJXVBHSA-N,inchi
644-08-6(2),CASRN,ZZLCFHIKESPLTH-UHFFFAOYSA-N,inchi
644-35-9(2),CASRN,LCHYEKKJCUJAKN-UHFFFAOYSA-N,inchi
644-64-4(2),CASRN,RDBIYWSVMRVKSG-UHFFFAOYSA-N,inchi
644-97-3(2),CASRN,IMDXZWRLUZPMDH-UHFFFAOYSA-N,inchi
64485-93-4(2),CASRN,GPRBEKHLDVQUJE-AWQFTUOYSA-N,inchi
64490-92-2(2),CASRN,UPSPUYADGBWSHF-UHFFFAOYSA-N,inchi
645-00-1(2),CASRN,CBYAZOKPJYBCHE-UHFFFAOYSA-N,inchi
645-05-6(4),CASRN,UUVWYPNAQBNQJQ-UHFFFAOYSA-N,inchi
645-09-0(2),CASRN,KWAYEPXDGHYGRW-UHFFFAOYSA-N,inchi
645-35-2(2),CASRN,HNDVDQJCIGZPNO-UHFFFAOYSA-N,inchi
645-56-7(2),CASRN,KLSLBUSXWBJMEC-UHFFFAOYSA-N,inchi
645-62-5(2),CASRN,PYLMCYQHBRSDND-VURMDHGXSA-N,inchi
64506-49-6(2),CASRN,GFWRVVCDTLRWPK-KPKJPENVSA-N,inchi
64519-82-0(2),CASRN,SERLAGPUMNYUCK-UHFFFAOYSA-N,inchi
6452-73-9(2),CASRN,CEMAWMOMDPGJMB-UHFFFAOYSA-N,inchi
6459-94-5(4),CASRN,SIGHAVOYMKYMPO-UHFFFAOYSA-N,inchi
646-06-0(2),CASRN,WNXJIVFYUVYPPR-UHFFFAOYSA-N,inchi
646-14-0(2),CASRN,FEYJIFXFOHFGCC-UHFFFAOYSA-N,inchi
64603-91-4(2),CASRN,ZXRVKCBLGJOCEE-UHFFFAOYSA-N,inchi
64628-44-0(2),CASRN,XAIPTRIXGHTTNT-UHFFFAOYSA-N,inchi
"64697-40-1(2), 244193-52-0(2), 403842-84-2(2), 304680-36-2(2)",CASRN,WXMVWUBWIHZLMQ-UHFFFAOYSA-N,inchi
647-42-7(2),CASRN,GRJRKPMIRMSBNK-UHFFFAOYSA-N,inchi
64700-56-7(2),CASRN,IVDRCZNHVGQBHZ-UHFFFAOYSA-N,inchi
64706-54-3(2),CASRN,UIEATEWHFDRYRU-UHFFFAOYSA-N,inchi
64795-35-3(2),CASRN,JLVHTNZNKOSCNB-UHFFFAOYSA-N,inchi
64808-48-6(2),CASRN,UGDPYGKWIHHBMB-UHFFFAOYSA-N,inchi
"6485-40-1(2), 2244-16-8(4), 99-49-0(2)",CASRN,ULDHMXUKGWMISQ-UHFFFAOYSA-N,inchi
64872-77-1(2),CASRN,SWLMUYACZKCSHZ-UHFFFAOYSA-N,inchi
6489-61-8(2),CASRN,FZECHKJQHUVANE-UHFFFAOYSA-N,inchi
648917-13-9(2),CASRN,KAJJGOCSAXKXBD-UHFFFAOYSA-N,inchi
64902-72-3(2),CASRN,VJYIFXVZLXQVHO-UHFFFAOYSA-N,inchi
6493-5-6(2),CASRN,BYPFEZZEUUWMEJ-UHFFFAOYSA-N,inchi
6493-6-7(2),CASRN,NSMXQKNUPPXBRG-UHFFFAOYSA-N,inchi
