gene,value
NUP85,-0.509257435798645
NUP88,1.028520107269287
NUP93,-0.5707821846008301
NUSAP1,-0.21489831805229187
NVL,-0.6667457818984985
ORC1,-0.36217761039733887
OXA1L,0.3238081634044647
OXCT1,0.12222962081432343
OXSR1,0.1663086861371994
P4HA2,-0.1321944296360016
P4HTM,-0.6604987382888794
PACSIN3,0.7541868686676025
PAF1,0.3570072650909424
PAFAH1B1,-1.5053796768188477
PAFAH1B3,0.8280535936355591
PAICS,1.0658013820648193
PAK1,-0.0865069031715393
PAK4,0.41110336780548096
PAK6,-0.0940619632601738
PAN2,0.7619720697402954
PAPD7,-0.47609126567840576
PARP1,-0.21954602003097534
PARP2,0.7082774043083191
PAX8,-0.4422856569290161
PCBD1,0.5965538024902344
PCCB,0.05511729046702385
PCK2,0.05056731402873993
PCM1,-0.028618665412068367
PCMT1,0.38621386885643005
PCNA,0.6748494505882263
PDGFA,0.12266996502876282
PDHX,0.7434714436531067
PDIA5,-0.05147641524672508
PDLIM1,-0.4907580018043518
PDS5A,0.7560452818870544
PECR,-0.7772678136825562
PEX11A,0.014670699834823608
PFKL,0.5461778044700623
PGAM1,0.7064617276191711
PGM1,0.04483126103878021
PGRMC1,0.880810022354126
PHGDH,-0.35513246059417725
PHKA1,-0.4969472289085388
PHKB,0.8808606863021851
PHKG2,-0.04720117896795273
PIGB,0.5880665183067322
PIH1D1,-0.4075632691383362
PIK3C2B,0.6694133281707764
PIK3C3,-0.29622772336006165
PIK3CA,-0.3617704510688782
PIK3R3,-0.22300685942173004
PIK3R4,0.6383678317070007
PIN1,0.7124651074409485
PIP4K2B,0.6068693399429321
PKIG,0.3923044204711914
PLA2G15,0.06923159956932068
PLA2G4A,-1.117655634880066
PLCB3,0.34449854493141174
PLEKHJ1,-0.3566189408302307
PLEKHM1,-0.9372639656066895
PLK1,-0.4401702880859375
PLOD3,0.30289357900619507
PLP2,-0.845321774482727
PLS1,0.6842942237854004
PLSCR1,-0.1256040632724762
PLSCR3,-0.16672764718532562
PMAIP1,-0.7421595454216003
PMM2,-0.48215794563293457
PNKP,0.830200731754303
PNP,-0.4738769233226776
POLB,-0.4291708171367645
POLD4,0.3493104577064514
POLE2,0.42893531918525696
POLG2,0.3047838509082794
POLR1C,-0.5968641042709351
POLR2I,-0.16356775164604187
POLR2K,-1.151115894317627
POP4,0.5886454582214355
PPARD,-0.08502167463302612
PPARG,0.7573667764663696
PPIC,-0.15191897749900818
PPIE,-0.2967257797718048
PPOX,-0.6081941723823547
PPP1R13B,0.06784354150295258
PPP2R3C,0.4797872006893158
PPP2R5A,0.4749656319618225
PPP2R5E,0.18279415369033813
PRAF2,0.05592098832130432
PRCP,-0.125753253698349
PRKACA,0.10656473785638809
PRKAG2,0.7084227800369263
PRKCD,0.7922861576080322
PRKCH,2.9576363563537598
PRKCQ,3.7951016426086426
PRKX,-0.48649153113365173
PROS1,1.0472970008850098
PRPF4,-0.9804805517196655
PRR15L,-0.35732758045196533
PRR7,0.0270155668258667
PRSS23,0.08082863688468933
PRUNE,0.3857772648334503
PSIP1,0.9066380858421326
PSMB10,0.022898733615875244
PSMB8,-0.5611013174057007
PSMD10,0.23765909671783447
PSMD2,0.24443550407886505
PSMD4,-0.09781959652900696
PSMD9,0.26763346791267395
PSME1,0.12403407692909241
PSME2,0.5772778987884521
PSMF1,-0.5927789807319641
PSMG1,0.5851186513900757
PSRC1,-0.08599051833152771
PTGS2,0.0008110702037811279
PTK2,0.11862194538116455
PTK2B,-0.4134727716445923
PTPN1,-0.35652661323547363
PTPN12,-0.016691915690898895
PTPN6,-0.0423903614282608
PTPRC,-0.4362177848815918
PTPRF,-0.12896907329559326
PTPRK,-0.6547678112983704
PUF60,-0.3107042908668518
PWP1,-7.351925849914551
PXMP2,-0.5035189986228943
PXN,0.39073193073272705
PYCR1,0.16050048172473907
PYGL,0.14698556065559387
RAB11FIP2,1.1297630071640015
RAB21,-0.81488037109375
RAB27A,-0.2946970462799072
RAB31,-1.7252312898635864
RAB4A,0.3922445476055145
RAC2,-0.3517434895038605
RAD51C,0.5935633778572083
RAD9A,-0.4216391444206238
RAE1,0.5084993839263916
RAI14,-0.5658431053161621
RALA,-0.38722461462020874
RALB,-0.17278167605400085
RALGDS,0.3679153025150299
RAP1GAP,-0.6132630109786987
RASA1,0.4929862320423126
RB1,-0.43056192994117737
RBKS,0.21049216389656067
RBM15B,-0.6731114387512207
RBM34,-0.3384004831314087
RBM6,0.6589664220809937
REEP5,-1.9125261306762695
RELB,-0.11915385723114014
RFC2,0.7070146799087524
RFC5,-1.3186531066894531
RFNG,1.6421703100204468
RFX5,-1.2788370847702026
RGS2,-0.37067726254463196
RHEB,0.41404181718826294
RHOA,-0.025654125958681107
RNF167,0.7116129398345947
RNH1,0.3681076467037201
RNMT,0.7521636486053467
RNPS1,-0.3154890835285187
RPA1,0.8825931549072266
RPA2,0.2714924216270447
RPA3,0.18865521252155304
RPIA,0.06114393472671509
RPL39L,0.6207361817359924
RPN1,-1.161760687828064
RPP38,-0.365934818983078
RPS5,0.05215157940983772
RPS6,0.8257385492324829
RPS6KA1,0.6816470623016357
RRAGA,-0.4930296540260315
RRP12,0.22375354170799255
RRP1B,0.6912705302238464
RRP8,0.09901095926761627
RRS1,-0.13484689593315125
RSU1,0.5553672909736633
RTN2,-0.005808934569358826
RUVBL1,-0.3938179910182953
S100A13,-0.21509870886802673
S100A4,-0.05340738594532013
SACM1L,0.8370977640151978
SATB1,-0.08429084718227386
SCAND1,-1.4126574993133545
SCARB1,0.4672595262527466
SCCPDH,0.8937605023384094
SCP2,0.9732703566551208
SCRN1,-1.3450545072555542
SCYL3,-0.4219602942466736
SDHB,0.719499945640564
SENP6,0.9552021026611328
SERPINE1,-0.7965293526649475
SESN1,0.20414113998413086
SFN,0.11514970660209656
SGCB,0.1649499386548996
SH3BP5,-0.6720855832099915
SHB,-0.05367504060268402
SHC1,0.8284664154052734
SIRT3,-0.4686453342437744
SKIV2L,0.2616690397262573
SKP1,0.1037139892578125
SLC11A2,-0.1885416954755783
SLC1A4,0.42014268040657043
SLC25A13,0.925900936126709
SLC25A14,-0.14636880159378052
SLC25A4,-0.38275888562202454
SLC25A46,0.7282016277313232
SLC27A3,1.0385911464691162
SLC2A6,-0.6562855243682861
SLC35A1,0.4477543234825134
SLC35A3,1.2611892223358154
SLC35B1,-0.08618928492069244
SLC35F2,-0.38456490635871887
SLC37A4,0.8941063284873962
SLC5A6,0.295390248298645
SMAD3,0.5187866687774658
SMARCA4,-0.2896900177001953
SMARCC1,0.46657347679138184
SMARCD2,0.9034843444824219
SMC1A,-1.0372809171676636
SMC3,-0.3221780061721802
SMC4,1.0720608234405518
SMNDC1,-0.26789477467536926
SNAP25,-0.12276817113161087
SNCA,-0.7725971341133118
SNX11,-0.2042660117149353
SNX13,-0.3111037015914917
SNX6,0.4270811080932617
