gene	value
MYLK	0.4126846194267273
MYO10	0.6923550963401794
NARFL	-0.2206069529056549
NCAPD2	-0.13285961747169495
NCK1	0.4437401592731476
NCK2	-0.9935356378555298
NCOA3	0.5458347797393799
NENF	0.9152267575263977
NET1	0.4989697337150574
NFATC3	0.052844151854515076
NFATC4	-0.6826990246772766
NFE2L2	-0.5019820332527161
NFIL3	-0.9348354935646057
NFKB2	-0.5269176959991455
NFKBIA	-1.354109764099121
NFKBIB	-0.2163923978805542
NFKBIE	0.2137947380542755
NGRN	0.3042609691619873
NIPSNAP1	-0.3219495713710785
NISCH	0.7234801650047302
NIT1	-0.38720571994781494
NMT1	-0.38052260875701904
NNT	-0.24058866500854492
NOL3	0.714141309261322
NOLC1	-0.30219191312789917
NOS3	-0.7032265663146973
NOSIP	0.5225732326507568
NOTCH1	0.145848348736763
NPC1	-0.17676320672035217
NPDC1	-0.4331144094467163
NPEPL1	-0.6606930494308472
NPRL2	-0.03386184573173523
NR1H2	-0.06811076402664185
NR2F6	0.30921390652656555
NR3C1	2.320422410964966
NRAS	0.616693913936615
NRIP1	-0.3827414810657501
NSDHL	2.4226913452148438
NT5DC2	0.38590526580810547
NUCB2	-0.33183008432388306
NUDCD3	0.33909064531326294
NUDT9	-0.3155623972415924
NUP133	-0.2520850598812103
NUP62	-0.16641730070114136
NUP85	0.6382532119750977
NUP88	0.391926646232605
NUP93	0.19063228368759155
NUSAP1	0.5647982358932495
NVL	-0.020464450120925903
ORC1	-0.20538124442100525
OXA1L	-0.2882930040359497
OXCT1	-0.5433075428009033
OXSR1	-0.6484752297401428
P4HA2	-0.5349003076553345
P4HTM	0.7365925908088684
PACSIN3	0.2326604723930359
PAF1	0.05951854586601257
PAFAH1B1	-0.790805995464325
PAFAH1B3	0.04487540200352669
PAICS	-0.23785127699375153
PAK1	0.11878816783428192
PAK4	-0.41417625546455383
PAK6	-0.1644250452518463
PAN2	-0.7443408966064453
PAPD7	-0.43836790323257446
PARP1	0.30618780851364136
PARP2	0.19314105808734894
PAX8	-0.055880606174468994
PCBD1	-2.170107364654541
PCCB	-0.8286385536193848
PCK2	-0.3523801267147064
PCM1	0.4524717926979065
PCMT1	-0.4339888095855713
PCNA	0.13952265679836273
PDGFA	-0.21961835026741028
PDHX	0.664659321308136
PDIA5	0.03980010747909546
PDLIM1	-0.8106902837753296
PDS5A	1.1469839811325073
PECR	0.056671131402254105
PEX11A	0.6084874272346497
PFKL	-0.40237492322921753
PGAM1	-0.41227999329566956
PGM1	0.17789921164512634
PGRMC1	-0.14000749588012695
PHGDH	1.3766292333602905
PHKA1	0.22875088453292847
PHKB	-0.07168819010257721
PHKG2	-0.5470982789993286
PIGB	0.4098643958568573
PIH1D1	-0.6050669550895691
PIK3C2B	-0.27065661549568176
PIK3C3	-0.4206995368003845
PIK3CA	-0.11964651942253113
PIK3R3	-0.684626579284668
PIK3R4	0.13663122057914734
